Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Availability	Lead Time	Lead Time Source	Lifecycle Status	Start Date	Discontinued Date	Vendor Attributes (JSON)	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L45AAE	Service	TotalView 128 Processes 3-year Support E-LTU	0	46672.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	46672.00	$0.00	0.00%	2026-09-09: $46672.00 → 2026-09-13: $46672.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L46AAE	Service	TotalView 256 Processes 3-year Support E-LTU	0	61117.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	61117.00	$0.00	0.00%	2026-09-09: $61117.00 → 2026-09-13: $61117.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L47AAE	Service	TotalView 512 Processes 3-year Support E-LTU	0	73339.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	73339.00	$0.00	0.00%	2026-09-09: $73339.00 → 2026-09-13: $73339.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L48AAE	Service	TotalView 32 Processes 4-year Support E-LTU	0	33339.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	33339.00	$0.00	0.00%	2026-09-09: $33339.00 → 2026-09-13: $33339.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L49AAE	Service	TotalView 64 Processes 4-year Support E-LTU	0	46672.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	46672.00	$0.00	0.00%	2026-09-09: $46672.00 → 2026-09-13: $46672.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L50AAE	Service	TotalView 128 Processes 4-year Support E-LTU	0	60006.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	60006.00	$0.00	0.00%	2026-09-09: $60006.00 → 2026-09-13: $60006.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L51AAE	Service	TotalView 256 Processes 4-year Support E-LTU	0	78894.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	78894.00	$0.00	0.00%	2026-09-09: $78894.00 → 2026-09-13: $78894.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L52AAE	Service	TotalView 512 Processes 4-year Support E-LTU	0	95006.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	95006.00	$0.00	0.00%	2026-09-09: $95006.00 → 2026-09-13: $95006.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L53AAE	Service	TotalView 32 Processes 5-year Support E-LTU	0	39450.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	39450.00	$0.00	0.00%	2026-09-09: $39450.00 → 2026-09-13: $39450.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L54AAE	Service	TotalView 64 Processes 5-year Support E-LTU	0	55006.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	55006.00	$0.00	0.00%	2026-09-09: $55006.00 → 2026-09-13: $55006.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L55AAE	Service	TotalView 128 Processes 5-year Support E-LTU	0	70561.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	70561.00	$0.00	0.00%	2026-09-09: $70561.00 → 2026-09-13: $70561.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L56AAE	Service	TotalView 256 Processes 5-year Support E-LTU	0	93339.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	93339.00	$0.00	0.00%	2026-09-09: $93339.00 → 2026-09-13: $93339.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2L57AAE	Service	TotalView 512 Processes 5-year Support E-LTU	0	112228.00		NA		No	EOL Warning (90-Day)		Not published by OCA	EOL Warning (90-Day)	11/06/2023	12/06/2026	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	112228.00	$0.00	0.00%	2026-09-09: $112228.00 → 2026-09-13: $112228.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M19A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 10 Developers 1-year LTU	0	23466.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	23466.00	$0.00	0.00%	2026-09-09: $23466.00 → 2026-09-13: $23466.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M21A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 25 Developers 1-year LTU	0	46916.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	46916.00	$0.00	0.00%	2026-09-09: $46916.00 → 2026-09-13: $46916.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M23A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 50 Developers 1-year LTU	0	70366.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	70366.00	$0.00	0.00%	2026-09-09: $70366.00 → 2026-09-13: $70366.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M25A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 10 Developers 3-year LTU	0	39921.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	39921.00	$0.00	0.00%	2026-09-09: $39921.00 → 2026-09-13: $39921.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M27A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 25 Developers 3-year LTU	0	79746.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	79746.00	$0.00	0.00%	2026-09-09: $79746.00 → 2026-09-13: $79746.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M29A	Standard	Intel oneAPI Base and HPC Premium Support Maximum 63 Nodes up to 50 Developers 3-year LTU	0	119571.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	119571.00	$0.00	0.00%	2026-09-09: $119571.00 → 2026-09-13: $119571.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M31A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 10 Developers 1yr Renewal Pre-expiration LTU	0	14884.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	14884.00	$0.00	0.00%	2026-09-09: $14884.00 → 2026-09-13: $14884.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M32A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 10 Developers 1yr Renewal Post-expiration LTU	0	29615.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	29615.00	$0.00	0.00%	2026-09-09: $29615.00 → 2026-09-13: $29615.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M33A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 25 Developers 1yr Renewal Pre-expiration LTU	0	29615.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	29615.00	$0.00	0.00%	2026-09-09: $29615.00 → 2026-09-13: $29615.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M34A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 25 Developers 1yr Renewal Post-expiration LTU	0	59072.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	59072.00	$0.00	0.00%	2026-09-09: $59072.00 → 2026-09-13: $59072.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M35A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 50 Developers 1yr Renewal Pre-expiration LTU	0	44343.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	44343.00	$0.00	0.00%	2026-09-09: $44343.00 → 2026-09-13: $44343.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M36A	Standard	Intel oneAPI Base and HPC Support Max 63 Nodes up to 50 Developers 1yr Renewal Post-expiration LTU	0	88674.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	88674.00	$0.00	0.00%	2026-09-09: $88674.00 → 2026-09-13: $88674.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M37A	Standard	Intel oneAPI Base and HPC Premium Support 64-256 Nodes 1-year LTU	0	119609.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	119609.00	$0.00	0.00%	2026-09-09: $119609.00 → 2026-09-13: $119609.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M39A	Standard	Intel oneAPI Base and HPC Premium Support 64-256 Nodes 3-year LTU	0	203256.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	203256.00	$0.00	0.00%	2026-09-09: $203256.00 → 2026-09-13: $203256.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M41A	Standard	Intel oneAPI Base and HPC Premium Support 64-256 Nodes 4-year LTU	0	243905.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	243905.00	$0.00	0.00%	2026-09-09: $243905.00 → 2026-09-13: $243905.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M43A	Standard	Intel oneAPI Base and HPC Premium Support 64-256 Nodes 5-year LTU	0	264229.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	264229.00	$0.00	0.00%	2026-09-09: $264229.00 → 2026-09-13: $264229.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M45A	Standard	Intel oneAPI Base and HPC Premium Support 257-512 Nodes 1-year LTU	0	158299.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	158299.00	$0.00	0.00%	2026-09-09: $158299.00 → 2026-09-13: $158299.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M47A	Standard	Intel oneAPI Base and HPC Premium Support 257-512 Nodes 3-year LTU	0	269011.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	269011.00	$0.00	0.00%	2026-09-09: $269011.00 → 2026-09-13: $269011.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M49A	Standard	Intel oneAPI Base and HPC Premium Support 257-512 Nodes 4-year LTU	0	322811.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	322811.00	$0.00	0.00%	2026-09-09: $322811.00 → 2026-09-13: $322811.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M51A	Standard	Intel oneAPI Base and HPC Premium Support 257-512 Nodes 5-year LTU	0	349711.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	349711.00	$0.00	0.00%	2026-09-09: $349711.00 → 2026-09-13: $349711.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M53A	Standard	Intel oneAPI Base and HPC Premium Support 512+ Nodes 1-year LTU	0	246235.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/26/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	246235.00	$0.00	0.00%	2026-09-09: $246235.00 → 2026-09-13: $246235.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M55A	Standard	Intel oneAPI Base and HPC Premium Support 512+ Nodes 3-year LTU	0	418455.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	418455.00	$0.00	0.00%	2026-09-09: $418455.00 → 2026-09-13: $418455.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M57A	Standard	Intel oneAPI Base and HPC Premium Support 512+ Nodes 4-year LTU	0	502140.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	502140.00	$0.00	0.00%	2026-09-09: $502140.00 → 2026-09-13: $502140.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M59A	Standard	Intel oneAPI Base and HPC Premium Support 512+ Nodes 5-year LTU	0	543984.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	543984.00	$0.00	0.00%	2026-09-09: $543984.00 → 2026-09-13: $543984.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M61A	Standard	Intel oneAPI Base and HPC Support 64-256 Nodes 1-year Renewal Pre-expiration LTU	0	79803.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	79803.00	$0.00	0.00%	2026-09-09: $79803.00 → 2026-09-13: $79803.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M62A	Standard	Intel oneAPI Base and HPC Support 257-512 Nodes 1-year Renewal Pre-expiration LTU	0	104184.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	104184.00	$0.00	0.00%	2026-09-09: $104184.00 → 2026-09-13: $104184.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S2M63A	Standard	Intel oneAPI Base and HPC Support 512+ Nodes 1-year Renewal Pre-expiration LTU	0	159593.00		NA		No	Obsolete (OB)		Not published by OCA	Obsolete (OB)	10/02/2023	06/25/2025	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	159593.00	$0.00	0.00%	2026-09-09: $159593.00 → 2026-09-13: $159593.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S4J06AAE	Service	Intel oneAPI Base and HPC 257-512 Nodes 3-year Support	0	484219.00		NA		No	Available		Not published by OCA	Active	07/01/2024	08/01/2027	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	484219.00	$0.00	0.00%	2026-09-09: $484219.00 → 2026-09-13: $484219.00
Support Services	Server Management & Operating System Licenses	HPE OCA > DL580 Gen12 [P75399-B21] > Support Services > Server Management & Operating System Licenses	Service & Support	max 1	0	1	Selection constraint for Server Management & Operating System Licenses: max 1	S4J25AAE	Service	Intel oneAPI Base and HPC Maximum 63 Nodes up to 10 Concurrent Users 3-year Support	0	215227.00		NA		No	Available		Not published by OCA	Active	07/01/2024	08/01/2027	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	215227.00	$0.00	0.00%	2026-09-09: $215227.00 → 2026-09-13: $215227.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R1T30AAE	Service	HPE Serviceguard for Linux x86 Base 1yr Subscription 24x7 Support PSL E-LTU	0	1074.00		NA		No	Available		Not published by OCA	Active	03/04/2019	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	1074.00	$0.00	0.00%	2026-09-09: $1074.00 → 2026-09-13: $1074.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R1T31AAE	Service	HPE Serviceguard for Linux x86 Advanced 1yr Subscription 24x7 Support PSL E-LTU	0	1511.00		NA		No	Available		Not published by OCA	Active	03/04/2019	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	1511.00	$0.00	0.00%	2026-09-09: $1511.00 → 2026-09-13: $1511.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R1T32AAE	Service	HPE Serviceguard for Linux x86 Enterprise 1yr Subscription 24x7 Support PSL E-LTU	0	1984.00		NA		No	Available		Not published by OCA	Active	03/04/2019	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	1984.00	$0.00	0.00%	2026-09-09: $1984.00 → 2026-09-13: $1984.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R1T36AAE	Service	HPE Serviceguard for Linux x86 Enterprise for SAP HANA 1yr Subscription 24x7 Support PSL E-LTU	0	1984.00		NA		No	Available		Not published by OCA	Active	03/04/2019	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	1984.00	$0.00	0.00%	2026-09-09: $1984.00 → 2026-09-13: $1984.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R7P98AAE	Service	HPE Serviceguard for Linux x86 Premium for SAP HANA 1-year Subscription 24x7 Support PSL E-LTU	0	2630.00		NA		No	Available		Not published by OCA	Active	04/06/2021	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	2630.00	$0.00	0.00%	2026-09-09: $2630.00 → 2026-09-13: $2630.00
Software & Licenses	SUSE Linux Enterprise Server	HPE OCA > DL580 Gen12 [P75399-B21] > Software & Licenses > SUSE Linux Enterprise Server	Service & Support	Unlimited	0	Unlimited	Selection constraint for SUSE Linux Enterprise Server: no max	R8V45AAE	Service	HPE Serviceguard for Linux x86 Flex Storage Add-On 1yr Subscription 24x7 Support per Instance E-LTU	0	4725.00		NA		No	Available		Not published by OCA	Active	10/04/2021	09/30/2028	{"Extended Price (USD)":"NA"}	ATTRIBUTE_CHANGED	4725.00	$0.00	0.00%	2026-09-09: $4725.00 → 2026-09-13: $4725.00
